timestamp,sensor_id,x,y,z,pm25,co2,temperature,humidity
2024-01-01T03:00:00,S037,-0.93,9.08,7.52,32.8,350,15.7,90
2024-01-01T03:00:00,S038,-4.73,0.01,-6.43,58.4,350,15.2,90
2024-01-01T03:00:00,S039,8.25,7.41,-4.03,46.0,350,15.8,90
2024-01-01T03:00:00,S040,2.78,2.18,-6.94,55.2,354.8,16.0,89.8
2024-01-01T03:00:00,S041,5.25,0.79,5.57,53.0,350,16.6,89.7
2024-01-01T03:00:00,S042,0.61,-9.99,-3.52,64.7,371.2,16.6,87.6
2024-01-01T03:00:00,S043,-9.61,8.58,7.57,40.9,350,15.2,89.5
2024-01-01T03:00:00,S044,6.63,-3.85,-8.84,58.1,384.5,15.1,89.6
2024-01-01T03:00:00,S045,7.56,8.94,-8.29,53.2,354.9,15.7,90
2024-01-01T03:00:00,S046,-0.28,-8.62,5.21,22.6,350,15.9,90
2024-01-01T03:00:00,S047,5.32,-7.43,-0.49,72.3,371.1,16.6,90
2024-01-01T03:00:00,S048,1.0,-4.7,7.45,53.1,350,16.2,90
2024-01-01T03:00:00,S049,-1.54,-5.76,0.79,69.8,385.4,15.9,89.5
2024-01-01T03:00:00,S050,4.6,-5.98,-3.77,41.0,350,16.1,90
2024-01-01T03:00:00,S051,9.9,3.0,-1.24,37.6,350,16.2,87.8
2024-01-01T03:00:00,S052,0.35,-7.58,-5.51,31.7,350,15.7,90
2024-01-01T03:00:00,S053,-3.24,1.77,-5.4,44.3,350,15.8,90
2024-01-01T03:00:00,S054,-5.6,-8.58,2.62,74.0,355.8,15.5,88.9
2024-01-01T03:00:00,S055,-5.42,8.11,7.19,85.2,394.5,15.5,87.7
2024-01-01T03:00:00,S056,-8.58,-5.24,3.38,42.6,350,15.3,90
2024-01-01T03:00:00,S057,-5.72,-7.35,8.71,57.4,350,15.7,87.4
2024-01-01T03:00:00,S058,1.42,-0.55,5.69,13.7,350,15.6,89.7
2024-01-01T03:00:00,S059,6.15,-6.19,-8.06,56.3,387.1,16.8,88.6
2024-01-01T03:00:00,S060,-1.38,-1.53,-0.66,48.4,350,15.8,90
2024-01-01T03:00:00,S061,4.58,3.47,9.68,56.8,351.0,16.0,87.6
2024-01-01T03:00:00,S062,-8.03,-1.95,-3.21,20.0,350,15.3,90
2024-01-01T03:00:00,S064,-1.03,-1.56,-4.43,57.3,358.6,16.5,90.0
2024-01-01T03:00:00,S065,-5.0,8.47,-1.14,42.0,350,16.4,89.0
2024-01-01T03:00:00,S066,7.23,1.01,-8.99,36.4,350,15.7,90
2024-01-01T03:00:00,S067,9.99,6.72,9.38,43.2,350,16.5,89.8
2024-01-01T03:00:00,S068,8.53,6.97,-6.67,62.4,358.7,15.3,90
2024-01-01T03:00:00,S069,-0.29,-5.73,-1.98,57.1,373.0,16.5,89.2
2024-01-01T03:00:00,S070,-8.83,-2.42,9.71,57.7,376.2,15.2,90
2024-01-01T03:00:00,S071,-4.7,5.68,-0.9,37.1,350,15.9,90
2024-01-01T03:00:00,S072,-1.54,9.15,9.91,39.0,350,16.3,90
2024-01-01T03:00:00,S073,1.12,4.37,-6.9,46.8,350,16.4,89.1
2024-01-01T03:00:00,S074,-4.07,9.37,1.58,53.7,357.4,16.6,87.0
2024-01-01T03:00:00,S075,0.84,4.96,-8.86,51.4,350,16.1,89.1
2024-01-01T03:00:00,S076,1.68,0.06,7.05,67.8,378.1,15.4,90
2024-01-01T03:00:00,S077,-6.85,9.22,-8.4,37.2,350,15.8,90
2024-01-01T03:00:00,S078,-6.28,1.9,3.5,68.4,379.4,15.7,90
2024-01-01T03:00:00,S080,-5.08,1.89,2.39,37.5,350,16.1,89.6
2024-01-01T03:00:00,S081,-1.62,1.67,0.46,55.8,369.2,15,89.5
2024-01-01T03:00:00,S082,8.69,-5.91,4.32,38.4,350,15.4,90
2024-01-01T03:00:00,S083,-5.23,-2.08,3.43,53.4,385.1,16.3,88.2
2024-01-01T03:00:00,S084,-4.0,-3.68,5.04,50.4,350,15.4,90
2024-01-01T03:00:00,S085,-8.55,-0.83,9.97,59.2,364.5,15.4,90
2024-01-01T03:00:00,S086,9.92,-8.53,-5.74,22.9,350,16.4,90
2024-01-01T03:00:00,S088,7.59,-2.61,-6.85,71.2,351.0,15.7,90
2024-01-01T03:00:00,S089,6.67,4.07,2.23,78.7,373.7,15.8,89.8
2024-01-01T03:00:00,S090,9.74,3.08,-9.84,34.9,374.3,15.2,88.7
2024-01-01T03:00:00,S091,6.34,-4.01,3.27,45.2,350,16.1,90
2024-01-01T03:00:00,S092,8.78,-7.31,-7.69,25.5,350,15.5,90
2024-01-01T03:00:00,S093,-7.86,1.06,-4.55,74.0,383.7,15,90.0
2024-01-01T03:00:00,S094,2.1,4.35,-5.93,23.6,350,15.4,90
2024-01-01T03:00:00,S095,2.68,-4.72,-0.23,29.4,350,16.3,90
2024-01-01T03:00:00,S096,8.11,6.92,-8.15,36.0,350,16.4,89.4
2024-01-01T03:00:00,S097,-1.53,-4.47,-9.93,46.6,350,15.2,88.2
2024-01-01T03:00:00,S098,5.42,2.74,-4.76,57.6,367.1,15.7,87.9
2024-01-01T03:00:00,S099,4.82,1.03,-1.45,47.1,354.3,16.3,90
2024-01-01T03:00:00,S100,-9.81,-8.5,7.66,49.0,359.1,16.1,90
2024-01-01T04:00:00,S002,-5.54,4.73,3.53,66.9,390.3,15,90
2024-01-01T04:00:00,S003,7.84,-8.26,-1.56,45.2,350,15.9,87.1
2024-01-01T04:00:00,S004,-9.4,-5.63,0.11,41.8,350,15,89.6
2024-01-01T04:00:00,S005,-9.47,-6.02,3.0,44.6,350,15,89.6
2024-01-01T04:00:00,S006,0.9,-5.59,1.79,60.1,372.2,15.0,90
2024-01-01T04:00:00,S007,6.19,-9.87,6.12,52.4,362.6,15,90
2024-01-01T04:00:00,S008,3.96,-3.19,-6.89,30.3,350,15,90
2024-01-01T04:00:00,S009,9.14,-3.27,-8.15,75.8,350,15.3,90.0
2024-01-01T04:00:00,S010,-8.07,6.95,2.07,54.0,372.5,16.3,88.1
2024-01-01T04:00:00,S011,6.14,4.59,0.72,44.1,350,15,88.5
2024-01-01T04:00:00,S012,9.46,-2.43,1.04,56.1,350,15.5,90
2024-01-01T04:00:00,S013,6.59,2.37,7.23,28.2,350,15,87.9
2024-01-01T04:00:00,S014,1.55,4.09,-9.08,45.8,350,15,90
2024-01-01T04:00:00,S015,-5.44,-4.21,-8.4,54.4,350,15,89.0
2024-01-01T04:00:00,S016,-5.34,-7.98,-4.44,37.1,350,15.0,88.4
2024-01-01T04:00:00,S017,2.71,-2.7,-2.6,34.9,350,15,88.9
2024-01-01T04:00:00,S018,-5.81,-4.66,8.73,24.5,350,15,90
2024-01-01T04:00:00,S019,2.96,2.18,-6.58,45.9,350,15.1,86.8
2024-01-01T04:00:00,S020,4.58,-6.73,-2.41,47.3,350,15.7,88.8
2024-01-01T04:00:00,S021,9.79,2.8,1.14,50.7,350,15,89.1
2024-01-01T04:00:00,S022,3.69,6.86,5.52,31.9,350,15,88.0
2024-01-01T04:00:00,S023,-5.42,-9.36,-3.69,30.0,350,15,88.1
2024-01-01T04:00:00,S024,-4.65,-5.78,8.86,57.0,361.9,15,90
2024-01-01T04:00:00,S025,7.53,-3.71,3.11,57.7,357.5,15,90
2024-01-01T04:00:00,S026,-2.09,8.29,-0.82,33.0,350,15,89.9
2024-01-01T04:00:00,S027,-4.7,-5.07,1.23,41.5,371.9,15.7,90
2024-01-01T04:00:00,S028,-4.75,1.69,7.96,46.0,350,15.4,88.9
2024-01-01T04:00:00,S029,-2.01,-5.61,9.95,60.3,387.1,15.4,88.7
2024-01-01T04:00:00,S030,0.19,-8.18,-9.06,58.6,389.1,15,89.2
2024-01-01T04:00:00,S031,-7.81,2.55,5.84,56.5,385.1,15,90
2024-01-01T04:00:00,S032,-1.56,-8.73,-2.37,50.4,350,15.2,89.3
2024-01-01T04:00:00,S033,9.92,0.58,9.42,55.1,374.0,15,89.3
2024-01-01T04:00:00,S034,7.22,-9.77,4.41,28.9,350,15,87.8
2024-01-01T04:00:00,S035,3.63,0.74,-4.66,33.3,356.5,15,87.2
2024-01-01T04:00:00,S036,2.82,-7.77,-1.3,43.9,367.2,15.2,89.4
2024-01-01T04:00:00,S037,-0.93,9.08,7.52,46.7,357.0,15,87.3
2024-01-01T04:00:00,S038,-4.73,0.01,-6.43,59.6,379.4,15.3,90
2024-01-01T04:00:00,S039,8.25,7.41,-4.03,10.6,350,15,88.4
2024-01-01T04:00:00,S040,2.78,2.18,-6.94,43.5,360.4,15.4,89.5
2024-01-01T04:00:00,S042,0.61,-9.99,-3.52,65.4,350,15,88.9
2024-01-01T04:00:00,S043,-9.61,8.58,7.57,25.2,350,15,89.0
2024-01-01T04:00:00,S045,7.56,8.94,-8.29,46.9,360.8,15,88.8
2024-01-01T04:00:00,S046,-0.28,-8.62,5.21,48.8,350,15,88.8
2024-01-01T04:00:00,S047,5.32,-7.43,-0.49,54.4,350,15,90
2024-01-01T04:00:00,S049,-1.54,-5.76,0.79,6.5,350,15.8,90
2024-01-01T04:00:00,S050,4.6,-5.98,-3.77,33.1,397.6,15,89.4
2024-01-01T04:00:00,S051,9.9,3.0,-1.24,5.5,350,15.1,87.9
2024-01-01T04:00:00,S052,0.35,-7.58,-5.51,38.1,350,15,86.9
2024-01-01T04:00:00,S053,-3.24,1.77,-5.4,56.5,370.2,15.0,89.5
2024-01-01T04:00:00,S054,-5.6,-8.58,2.62,46.4,369.0,15,90
2024-01-01T04:00:00,S055,-5.42,8.11,7.19,46.8,384.5,15.8,88.8
2024-01-01T04:00:00,S056,-8.58,-5.24,3.38,75.6,380.3,16.4,86.7
2024-01-01T04:00:00,S057,-5.72,-7.35,8.71,71.0,410.2,15.0,90
2024-01-01T04:00:00,S058,1.42,-0.55,5.69,51.6,350,15,89.1
2024-01-01T04:00:00,S059,6.15,-6.19,-8.06,35.9,350,15,86.7
2024-01-01T04:00:00,S060,-1.38,-1.53,-0.66,37.9,350,15.4,88.4
2024-01-01T04:00:00,S061,4.58,3.47,9.68,49.5,350.5,15.1,86.6
2024-01-01T04:00:00,S062,-8.03,-1.95,-3.21,28.6,350,15,89.4
2024-01-01T04:00:00,S063,7.23,-5.03,-6.2,53.2,375.6,15.1,90
2024-01-01T04:00:00,S064,-1.03,-1.56,-4.43,39.7,356.9,15,88.3
2024-01-01T04:00:00,S065,-5.0,8.47,-1.14,48.1,350,15.7,90
2024-01-01T04:00:00,S066,7.23,1.01,-8.99,71.0,409.3,15,89.0
2024-01-01T04:00:00,S067,9.99,6.72,9.38,56.8,389.4,15.5,90
2024-01-01T04:00:00,S068,8.53,6.97,-6.67,60.9,359.8,15,88.1
2024-01-01T04:00:00,S069,-0.29,-5.73,-1.98,57.4,354.3,15,89.8
2024-01-01T04:00:00,S070,-8.83,-2.42,9.71,52.2,382.4,15,88.9
2024-01-01T04:00:00,S071,-4.7,5.68,-0.9,57.2,371.4,15,88.8
2024-01-01T04:00:00,S072,-1.54,9.15,9.91,68.3,350,15,89.4
2024-01-01T04:00:00,S073,1.12,4.37,-6.9,32.0,350,15.3,89.8
2024-01-01T04:00:00,S074,-4.07,9.37,1.58,66.8,401.4,15.0,88.2
2024-01-01T04:00:00,S075,0.84,4.96,-8.86,61.5,386.5,15.7,89.1
2024-01-01T04:00:00,S076,1.68,0.06,7.05,46.4,350,15.3,90
2024-01-01T04:00:00,S077,-6.85,9.22,-8.4,54.1,350,15.7,90
2024-01-01T04:00:00,S078,-6.28,1.9,3.5,21.2,350,15,89.8
2024-01-01T04:00:00,S079,-5.3,-7.6,7.81,66.4,387.4,15,87.8
2024-01-01T04:00:00,S080,-5.08,1.89,2.39,39.4,350,15,87.9
2024-01-01T04:00:00,S081,-1.62,1.67,0.46,25.1,350,15,89.5
2024-01-01T04:00:00,S082,8.69,-5.91,4.32,66.8,368.6,15.4,90
2024-01-01T04:00:00,S083,-5.23,-2.08,3.43,9.3,350,16.2,88.7
2024-01-01T04:00:00,S084,-4.0,-3.68,5.04,62.5,350,15,90
2024-01-01T04:00:00,S085,-8.55,-0.83,9.97,74.7,377.4,15.2,89.1
2024-01-01T04:00:00,S086,9.92,-8.53,-5.74,55.1,359.4,15.1,87.3
2024-01-01T04:00:00,S087,-4.7,8.67,7.62,34.5,350,15,88.4
2024-01-01T04:00:00,S088,7.59,-2.61,-6.85,41.0,350,15,90
2024-01-01T04:00:00,S089,6.67,4.07,2.23,56.6,350,15,90
2024-01-01T04:00:00,S090,9.74,3.08,-9.84,47.7,350,15,86.7
2024-01-01T04:00:00,S091,6.34,-4.01,3.27,56.0,362.0,15,89.7
2024-01-01T04:00:00,S092,8.78,-7.31,-7.69,41.0,367.2,15,88.2
2024-01-01T04:00:00,S093,-7.86,1.06,-4.55,47.3,350,15.6,88.5
2024-01-01T04:00:00,S094,2.1,4.35,-5.93,48.3,350,15.6,90
2024-01-01T04:00:00,S095,2.68,-4.72,-0.23,69.5,356.8,15.9,89.5
2024-01-01T04:00:00,S096,8.11,6.92,-8.15,71.8,395.0,15,88.7
2024-01-01T04:00:00,S097,-1.53,-4.47,-9.93,38.7,351.2,15,88.4
2024-01-01T04:00:00,S098,5.42,2.74,-4.76,65.6,389.1,15,87.9
2024-01-01T04:00:00,S099,4.82,1.03,-1.45,78.8,404.1,15.0,90
2024-01-01T04:00:00,S100,-9.81,-8.5,7.66,70.4,418.0,15.4,87.5
2024-01-01T05:00:00,S001,2.79,-9.5,-4.5,43.2,358.5,16.3,86.3
2024-01-01T05:00:00,S002,-5.54,4.73,3.53,37.6,350,16.7,87.0
2024-01-01T05:00:00,S003,7.84,-8.26,-1.56,87.0,399.7,16.9,88.2
2024-01-01T05:00:00,S004,-9.4,-5.63,0.11,57.5,350,16.3,87.4
2024-01-01T05:00:00,S005,-9.47,-6.02,3.0,38.2,350,16.0,86.3
2024-01-01T05:00:00,S006,0.9,-5.59,1.79,24.2,350,16.8,90
2024-01-01T05:00:00,S007,6.19,-9.87,6.12,50.1,352.4,16.1,88.1
2024-01-01T05:00:00,S008,3.96,-3.19,-6.89,66.4,350,16.4,87.5
2024-01-01T05:00:00,S009,9.14,-3.27,-8.15,64.1,350,16.9,88.6
2024-01-01T05:00:00,S010,-8.07,6.95,2.07,44.7,350,17.2,87.5
2024-01-01T05:00:00,S011,6.14,4.59,0.72,78.2,372.0,15.6,87.2
2024-01-01T05:00:00,S012,9.46,-2.43,1.04,56.2,358.0,16.6,88.0
2024-01-01T05:00:00,S013,6.59,2.37,7.23,67.3,387.7,15.2,89.0
2024-01-01T05:00:00,S014,1.55,4.09,-9.08,49.1,366.0,16.6,85.3
2024-01-01T05:00:00,S015,-5.44,-4.21,-8.4,45.0,357.0,16.7,88.0
2024-01-01T05:00:00,S016,-5.34,-7.98,-4.44,42.5,350,16.7,88.9
2024-01-01T05:00:00,S017,2.71,-2.7,-2.6,12.2,350,16.5,88.7
2024-01-01T05:00:00,S018,-5.81,-4.66,8.73,56.4,367.6,16.0,84.9
2024-01-01T05:00:00,S019,2.96,2.18,-6.58,77.6,400.9,16.3,88.1
2024-01-01T05:00:00,S020,4.58,-6.73,-2.41,38.9,352.3,16.2,86.5
2024-01-01T05:00:00,S021,9.79,2.8,1.14,65.0,376.5,15.6,88.2
2024-01-01T05:00:00,S022,3.69,6.86,5.52,23.7,350,16.4,87.7
2024-01-01T05:00:00,S023,-5.42,-9.36,-3.69,57.9,360.7,16.6,86.2
2024-01-01T05:00:00,S024,-4.65,-5.78,8.86,37.8,350,16.3,90
2024-01-01T05:00:00,S026,-2.09,8.29,-0.82,63.3,357.5,17.1,89.9
2024-01-01T05:00:00,S027,-4.7,-5.07,1.23,47.8,351.8,16.1,87.7
2024-01-01T05:00:00,S028,-4.75,1.69,7.96,56.5,350,17.1,87.9
2024-01-01T05:00:00,S029,-2.01,-5.61,9.95,52.1,365.7,16.2,90
2024-01-01T05:00:00,S031,-7.81,2.55,5.84,50.3,367.2,15.9,88.5
2024-01-01T05:00:00,S032,-1.56,-8.73,-2.37,48.5,358.4,16.7,90
2024-01-01T05:00:00,S033,9.92,0.58,9.42,31.6,350,16.8,83.2
2024-01-01T05:00:00,S034,7.22,-9.77,4.41,38.1,351.6,15.3,87.8
2024-01-01T05:00:00,S035,3.63,0.74,-4.66,42.8,350,16.3,88.5
2024-01-01T05:00:00,S036,2.82,-7.77,-1.3,50.9,350,17.0,87.4
2024-01-01T05:00:00,S037,-0.93,9.08,7.52,90.5,410.6,17.0,88.8
2024-01-01T05:00:00,S038,-4.73,0.01,-6.43,63.5,350,18.0,89.2
2024-01-01T05:00:00,S039,8.25,7.41,-4.03,65.3,350,15.8,89.8
2024-01-01T05:00:00,S040,2.78,2.18,-6.94,59.0,387.5,16.7,85.3
2024-01-01T05:00:00,S041,5.25,0.79,5.57,72.9,389.8,17.0,86.9
2024-01-01T05:00:00,S042,0.61,-9.99,-3.52,66.9,430.4,16.8,86.3
2024-01-01T05:00:00,S043,-9.61,8.58,7.57,43.5,350,16.4,88.5
2024-01-01T05:00:00,S044,6.63,-3.85,-8.84,83.5,400.4,16.5,88.3
2024-01-01T05:00:00,S045,7.56,8.94,-8.29,75.2,369.0,16.4,87.8
2024-01-01T05:00:00,S046,-0.28,-8.62,5.21,72.5,366.6,17.0,85.1
2024-01-01T05:00:00,S047,5.32,-7.43,-0.49,24.9,350,16.2,87.9
2024-01-01T05:00:00,S048,1.0,-4.7,7.45,55.7,367.4,17.2,86.7
2024-01-01T05:00:00,S049,-1.54,-5.76,0.79,44.5,350,17.2,87.0
2024-01-01T05:00:00,S050,4.6,-5.98,-3.77,52.5,350,16.1,87.0
2024-01-01T05:00:00,S051,9.9,3.0,-1.24,47.0,350,16.2,83.9
2024-01-01T05:00:00,S052,0.35,-7.58,-5.51,12.5,350,16.5,87.4
2024-01-01T05:00:00,S053,-3.24,1.77,-5.4,84.5,376.8,16.5,89.4
2024-01-01T05:00:00,S054,-5.6,-8.58,2.62,65.7,399.1,16.5,90
2024-01-01T05:00:00,S055,-5.42,8.11,7.19,54.9,351.7,16.2,85.4
2024-01-01T05:00:00,S056,-8.58,-5.24,3.38,38.9,350,16.4,88.1
2024-01-01T05:00:00,S057,-5.72,-7.35,8.71,50.6,351.5,15.8,89.1
2024-01-01T05:00:00,S058,1.42,-0.55,5.69,63.1,354.2,15.9,88.8
2024-01-01T05:00:00,S059,6.15,-6.19,-8.06,20.3,350,16.0,85.6
2024-01-01T05:00:00,S060,-1.38,-1.53,-0.66,75.9,406.1,16.3,88.8
2024-01-01T05:00:00,S061,4.58,3.47,9.68,58.2,367.8,15.8,89.2
2024-01-01T05:00:00,S062,-8.03,-1.95,-3.21,55.3,352.7,15.8,86.3
2024-01-01T05:00:00,S063,7.23,-5.03,-6.2,85.2,412.0,16.9,90
2024-01-01T05:00:00,S064,-1.03,-1.56,-4.43,58.2,370.4,16.7,89.7
2024-01-01T05:00:00,S065,-5.0,8.47,-1.14,48.5,350,16.3,88.6
2024-01-01T05:00:00,S067,9.99,6.72,9.38,54.6,350,16.1,88.7
2024-01-01T05:00:00,S068,8.53,6.97,-6.67,39.3,350,16.4,87.8
2024-01-01T05:00:00,S069,-0.29,-5.73,-1.98,48.4,355.6,16.6,86.4
2024-01-01T05:00:00,S070,-8.83,-2.42,9.71,28.0,350,16.9,88.5
2024-01-01T05:00:00,S071,-4.7,5.68,-0.9,60.8,353.5,16.0,87.9
2024-01-01T05:00:00,S072,-1.54,9.15,9.91,51.8,368.3,17.2,88.4
2024-01-01T05:00:00,S073,1.12,4.37,-6.9,61.8,377.1,15.1,86.5
2024-01-01T05:00:00,S074,-4.07,9.37,1.58,22.9,350,16.6,86.1
2024-01-01T05:00:00,S075,0.84,4.96,-8.86,61.4,350.3,16.8,86.3
2024-01-01T05:00:00,S076,1.68,0.06,7.05,69.4,360.9,15.3,87.5
2024-01-01T05:00:00,S077,-6.85,9.22,-8.4,40.8,350,17.0,89.2
2024-01-01T05:00:00,S078,-6.28,1.9,3.5,90.0,404.8,16.5,86.8
2024-01-01T05:00:00,S079,-5.3,-7.6,7.81,66.0,372.4,17.1,87.5
2024-01-01T05:00:00,S080,-5.08,1.89,2.39,48.4,391.5,16.6,87.2
2024-01-01T05:00:00,S081,-1.62,1.67,0.46,39.3,350,16.3,89.1
2024-01-01T05:00:00,S082,8.69,-5.91,4.32,54.8,350,15.9,87.3
2024-01-01T05:00:00,S083,-5.23,-2.08,3.43,61.9,389.2,16.5,84.0
2024-01-01T05:00:00,S084,-4.0,-3.68,5.04,43.6,350,16.3,89.3
2024-01-01T05:00:00,S085,-8.55,-0.83,9.97,37.5,350,15.7,87.7
2024-01-01T05:00:00,S087,-4.7,8.67,7.62,62.7,390.6,16.4,87.1
2024-01-01T05:00:00,S088,7.59,-2.61,-6.85,44.6,354.7,16.4,84.1
2024-01-01T05:00:00,S089,6.67,4.07,2.23,77.4,395.8,16.3,88.6
2024-01-01T05:00:00,S090,9.74,3.08,-9.84,47.7,350,16.6,86.9
2024-01-01T05:00:00,S091,6.34,-4.01,3.27,23.7,350,16.3,89.0
2024-01-01T05:00:00,S092,8.78,-7.31,-7.69,53.9,368.6,16.8,85.3
2024-01-01T05:00:00,S093,-7.86,1.06,-4.55,68.7,350.6,16.1,87.4
2024-01-01T05:00:00,S094,2.1,4.35,-5.93,41.9,350,17.0,85.0
2024-01-01T05:00:00,S096,8.11,6.92,-8.15,64.2,350,16.4,89.2
2024-01-01T05:00:00,S097,-1.53,-4.47,-9.93,46.6,350,16.7,85.9
2024-01-01T05:00:00,S098,5.42,2.74,-4.76,52.7,357.5,15.9,88.9
2024-01-01T05:00:00,S099,4.82,1.03,-1.45,63.7,351.2,16.2,88.2
2024-01-01T05:00:00,S100,-9.81,-8.5,7.66,49.9,350,16.3,88.9
2024-01-01T06:00:00,S001,2.79,-9.5,-4.5,95.5,475.7,15.5,88.9
2024-01-01T06:00:00,S002,-5.54,4.73,3.53,107.9,521.2,15.7,89.8
2024-01-01T06:00:00,S003,7.84,-8.26,-1.56,69.8,438.0,16.1,90
2024-01-01T06:00:00,S004,-9.4,-5.63,0.11,68.6,507.0,15.4,88.8
2024-01-01T06:00:00,S005,-9.47,-6.02,3.0,75.4,480.5,15,90
2024-01-01T06:00:00,S006,0.9,-5.59,1.79,76.4,475.2,15,89.8
2024-01-01T06:00:00,S007,6.19,-9.87,6.12,66.8,475.7,15.4,89.2
2024-01-01T06:00:00,S008,3.96,-3.19,-6.89,123.2,563.1,15.1,87.7
2024-01-01T06:00:00,S009,9.14,-3.27,-8.15,74.3,425.5,15.6,90
2024-01-01T06:00:00,S010,-8.07,6.95,2.07,103.9,489.5,15.9,88.1
2024-01-01T06:00:00,S011,6.14,4.59,0.72,71.9,433.9,15,85.7
2024-01-01T06:00:00,S012,9.46,-2.43,1.04,69.0,468.2,16.5,90
2024-01-01T06:00:00,S013,6.59,2.37,7.23,90.9,521.3,15.8,90
2024-01-01T06:00:00,S014,1.55,4.09,-9.08,100.6,489.4,15,89.9
2024-01-01T06:00:00,S015,-5.44,-4.21,-8.4,88.8,479.3,15.9,90
2024-01-01T06:00:00,S016,-5.34,-7.98,-4.44,91.1,460.0,16.0,90
2024-01-01T06:00:00,S017,2.71,-2.7,-2.6,93.9,505.8,15.7,88.7
2024-01-01T06:00:00,S018,-5.81,-4.66,8.73,76.3,483.0,15.4,90
2024-01-01T06:00:00,S019,2.96,2.18,-6.58,95.3,478.2,15.9,89.8
2024-01-01T06:00:00,S020,4.58,-6.73,-2.41,51.8,432.6,15.4,90
2024-01-01T06:00:00,S021,9.79,2.8,1.14,87.0,476.9,15.9,90
2024-01-01T06:00:00,S022,3.69,6.86,5.52,95.8,486.5,15.4,90
2024-01-01T06:00:00,S023,-5.42,-9.36,-3.69,60.9,448.6,16.0,90
2024-01-01T06:00:00,S025,7.53,-3.71,3.11,82.6,466.8,15.8,88.3
2024-01-01T06:00:00,S026,-2.09,8.29,-0.82,99.6,518.9,15.4,88.9
2024-01-01T06:00:00,S027,-4.7,-5.07,1.23,78.9,477.1,15.9,90
2024-01-01T06:00:00,S029,-2.01,-5.61,9.95,86.9,474.1,15.4,88.1
2024-01-01T06:00:00,S030,0.19,-8.18,-9.06,77.2,453.6,16.0,90
2024-01-01T06:00:00,S031,-7.81,2.55,5.84,95.9,531.2,15.6,90
2024-01-01T06:00:00,S032,-1.56,-8.73,-2.37,70.8,450.9,17.0,86.8
2024-01-01T06:00:00,S033,9.92,0.58,9.42,93.5,484.3,16.2,90
2024-01-01T06:00:00,S034,7.22,-9.77,4.41,73.1,472.9,15.7,89.2
2024-01-01T06:00:00,S035,3.63,0.74,-4.66,74.3,459.9,15.2,90
2024-01-01T06:00:00,S037,-0.93,9.08,7.52,81.3,501.7,17.2,90
2024-01-01T06:00:00,S038,-4.73,0.01,-6.43,80.3,472.2,15.5,88.6
2024-01-01T06:00:00,S039,8.25,7.41,-4.03,65.7,446.9,16.1,90
2024-01-01T06:00:00,S040,2.78,2.18,-6.94,75.0,495.4,15.5,89.0
2024-01-01T06:00:00,S041,5.25,0.79,5.57,100.4,534.2,16.3,90
2024-01-01T06:00:00,S042,0.61,-9.99,-3.52,87.4,492.3,15.8,90
2024-01-01T06:00:00,S043,-9.61,8.58,7.57,72.0,461.1,15.6,88.8
2024-01-01T06:00:00,S045,7.56,8.94,-8.29,91.2,536.7,15.7,90
2024-01-01T06:00:00,S046,-0.28,-8.62,5.21,105.7,492.6,15.6,89.3
2024-01-01T06:00:00,S047,5.32,-7.43,-0.49,58.0,439.6,16.0,90
2024-01-01T06:00:00,S048,1.0,-4.7,7.45,94.5,495.6,15.5,90
2024-01-01T06:00:00,S049,-1.54,-5.76,0.79,94.0,500.1,15.8,88.8
2024-01-01T06:00:00,S050,4.6,-5.98,-3.77,102.9,528.3,16.6,90
2024-01-01T06:00:00,S051,9.9,3.0,-1.24,88.8,504.7,15.1,90
2024-01-01T06:00:00,S052,0.35,-7.58,-5.51,105.0,532.8,15.9,90
2024-01-01T06:00:00,S053,-3.24,1.77,-5.4,80.0,494.6,16.2,87.8
2024-01-01T06:00:00,S054,-5.6,-8.58,2.62,84.1,471.8,15.6,89.5
2024-01-01T06:00:00,S055,-5.42,8.11,7.19,90.4,508.1,15,88.5
2024-01-01T06:00:00,S056,-8.58,-5.24,3.38,88.1,504.9,15.6,90
2024-01-01T06:00:00,S057,-5.72,-7.35,8.71,103.3,464.2,16.5,90
2024-01-01T06:00:00,S058,1.42,-0.55,5.69,78.1,475.4,15.7,90
2024-01-01T06:00:00,S059,6.15,-6.19,-8.06,70.8,430.5,15.1,89.1
2024-01-01T06:00:00,S060,-1.38,-1.53,-0.66,75.4,452.2,15,89.7
2024-01-01T06:00:00,S061,4.58,3.47,9.68,76.0,456.1,15.3,90
2024-01-01T06:00:00,S062,-8.03,-1.95,-3.21,92.2,471.6,15.9,90.0
2024-01-01T06:00:00,S063,7.23,-5.03,-6.2,98.1,534.6,16.3,87.6
2024-01-01T06:00:00,S064,-1.03,-1.56,-4.43,70.9,462.1,15.9,89.9
2024-01-01T06:00:00,S065,-5.0,8.47,-1.14,72.5,447.8,15.8,90
2024-01-01T06:00:00,S066,7.23,1.01,-8.99,54.0,448.6,15.5,90
2024-01-01T06:00:00,S067,9.99,6.72,9.38,78.0,464.4,15.2,90
2024-01-01T06:00:00,S069,-0.29,-5.73,-1.98,65.5,436.3,15.5,90
2024-01-01T06:00:00,S070,-8.83,-2.42,9.71,64.6,408.7,15.6,90
2024-01-01T06:00:00,S071,-4.7,5.68,-0.9,63.6,457.6,15.3,88.8
2024-01-01T06:00:00,S072,-1.54,9.15,9.91,80.4,466.0,15.7,88.9
